2023-03-02 13:44:38, scenario number: 2826, Elapsed Time: 1083.401774406433, CPU usage: 0.7, RAM usage: 61.9
2023-03-02 13:44:58, scenario number: 2826, Elapsed Time: 1103.3700671195984, CPU usage: 14.2, RAM usage: 67.6
2023-03-02 13:45:30, scenario number: 2827, Elapsed Time: 1134.6114251613617, CPU usage: 0.5, RAM usage: 64.8
2023-03-02 13:45:49, scenario number: 2827, Elapsed Time: 1153.5801968574524, CPU usage: 0.7, RAM usage: 64.5
2023-03-02 13:46:18, scenario number: 2828, Elapsed Time: 1183.1987228393555, CPU usage: 1.1, RAM usage: 63.1
2023-03-02 13:46:48, scenario number: 2829, Elapsed Time: 1213.125806093216, CPU usage: 0.9, RAM usage: 63.1
2023-03-02 13:47:18, scenario number: 2830, Elapsed Time: 1242.5571892261505, CPU usage: 1.0, RAM usage: 63.0
2023-03-02 13:47:48, scenario number: 2831, Elapsed Time: 1272.6288471221924, CPU usage: 0.9, RAM usage: 63.2
2023-03-02 13:48:18, scenario number: 2832, Elapsed Time: 1302.562378168106, CPU usage: 0.9, RAM usage: 63.1
2023-03-02 13:48:49, scenario number: 2833, Elapsed Time: 1333.5885756015778, CPU usage: 0.7, RAM usage: 63.0
2023-03-02 13:49:20, scenario number: 2834, Elapsed Time: 1364.5888669490814, CPU usage: 2.4, RAM usage: 63.0
2023-03-02 14:11:14, scenario number: 2833, Elapsed Time: 23.09679675102234, CPU usage: 0.6, RAM usage: 63.4
2023-03-02 14:15:53, scenario number: 2833, Elapsed Time: 21.34673833847046, CPU usage: 6.5, RAM usage: 67.4
2023-03-02 14:16:22, scenario number: 2834, Elapsed Time: 50.360034227371216, CPU usage: 0.4, RAM usage: 67.5
2023-03-02 14:16:53, scenario number: 2835, Elapsed Time: 81.30590057373047, CPU usage: 0.5, RAM usage: 67.6
2023-03-02 14:17:23, scenario number: 2836, Elapsed Time: 111.27748417854309, CPU usage: 0.5, RAM usage: 66.6
2023-03-02 14:17:52, scenario number: 2837, Elapsed Time: 140.28121781349182, CPU usage: 0.6, RAM usage: 66.8
2023-03-02 14:18:23, scenario number: 2838, Elapsed Time: 171.30590772628784, CPU usage: 0.7, RAM usage: 67.2
2023-03-02 14:18:43, scenario number: 2838, Elapsed Time: 191.3017110824585, CPU usage: 0.6, RAM usage: 67.3
2023-03-02 14:19:03, scenario number: 2838, Elapsed Time: 211.2974076271057, CPU usage: 0.7, RAM usage: 67.4
2023-03-02 14:19:33, scenario number: 2839, Elapsed Time: 241.27037739753723, CPU usage: 0.7, RAM usage: 67.6
2023-03-02 14:19:53, scenario number: 2839, Elapsed Time: 261.21066069602966, CPU usage: 0.7, RAM usage: 67.5
2023-03-02 14:20:24, scenario number: 2840, Elapsed Time: 292.29931259155273, CPU usage: 0.4, RAM usage: 67.6
2023-03-02 14:20:55, scenario number: 2841, Elapsed Time: 323.29340839385986, CPU usage: 1.2, RAM usage: 68.0
2023-03-02 14:21:26, scenario number: 2842, Elapsed Time: 354.3324644565582, CPU usage: 0.7, RAM usage: 68.9
2023-03-02 14:21:55, scenario number: 2843, Elapsed Time: 383.3398904800415, CPU usage: 0.5, RAM usage: 67.1
2023-03-02 14:22:24, scenario number: 2844, Elapsed Time: 412.34827160835266, CPU usage: 0.6, RAM usage: 67.7
2023-03-02 14:22:54, scenario number: 2845, Elapsed Time: 442.30774664878845, CPU usage: 0.6, RAM usage: 67.7
2023-03-02 14:23:23, scenario number: 2846, Elapsed Time: 471.2909302711487, CPU usage: 0.7, RAM usage: 67.7
2023-03-02 14:23:53, scenario number: 2847, Elapsed Time: 501.2642524242401, CPU usage: 0.8, RAM usage: 67.7
2023-03-02 14:24:24, scenario number: 2848, Elapsed Time: 532.270429611206, CPU usage: 0.4, RAM usage: 67.8
2023-03-02 14:24:52, scenario number: 2849, Elapsed Time: 560.2926957607269, CPU usage: 0.5, RAM usage: 67.8
2023-03-02 14:25:22, scenario number: 2850, Elapsed Time: 590.2948925495148, CPU usage: 0.7, RAM usage: 68.0
2023-03-02 14:25:51, scenario number: 2851, Elapsed Time: 619.2508821487427, CPU usage: 0.5, RAM usage: 68.0
2023-03-02 14:26:23, scenario number: 2852, Elapsed Time: 651.2993502616882, CPU usage: 0.7, RAM usage: 67.9
2023-03-02 14:26:53, scenario number: 2853, Elapsed Time: 681.2718381881714, CPU usage: 0.5, RAM usage: 67.8
2023-03-02 14:27:11, scenario number: 2853, Elapsed Time: 700.143082857132, CPU usage: 1.3, RAM usage: 66.5
2023-03-02 14:27:42, scenario number: 2854, Elapsed Time: 730.3064923286438, CPU usage: 0.7, RAM usage: 66.5
2023-03-02 14:28:01, scenario number: 2854, Elapsed Time: 749.2168290615082, CPU usage: 0.3, RAM usage: 66.6
2023-03-02 14:28:20, scenario number: 2854, Elapsed Time: 768.881591796875, CPU usage: 0.4, RAM usage: 67.5
2023-03-02 14:28:51, scenario number: 2855, Elapsed Time: 799.351774930954, CPU usage: 0.4, RAM usage: 67.5
2023-03-02 14:29:18, scenario number: 2856, Elapsed Time: 826.2947897911072, CPU usage: 0.3, RAM usage: 67.5
2023-03-02 14:29:47, scenario number: 2857, Elapsed Time: 855.3389670848846, CPU usage: 0.6, RAM usage: 67.4
2023-03-02 14:30:18, scenario number: 2858, Elapsed Time: 886.3421938419342, CPU usage: 0.5, RAM usage: 67.3
2023-03-02 14:30:38, scenario number: 2858, Elapsed Time: 906.1692957878113, CPU usage: 0.5, RAM usage: 67.2
2023-03-02 14:31:00, scenario number: 2858, Elapsed Time: 929.0649390220642, CPU usage: 0.7, RAM usage: 67.2
2023-03-02 14:31:32, scenario number: 2859, Elapsed Time: 960.335953950882, CPU usage: 0.3, RAM usage: 66.7
2023-03-02 14:31:52, scenario number: 2859, Elapsed Time: 980.2131152153015, CPU usage: 0.9, RAM usage: 66.7
2023-03-02 14:32:19, scenario number: 2860, Elapsed Time: 1007.2868614196777, CPU usage: 0.6, RAM usage: 66.7
2023-03-02 14:32:48, scenario number: 2861, Elapsed Time: 1036.3103852272034, CPU usage: 0.4, RAM usage: 66.7
2023-03-02 14:33:18, scenario number: 2862, Elapsed Time: 1066.2553446292877, CPU usage: 0.5, RAM usage: 66.8
2023-03-02 14:33:46, scenario number: 2863, Elapsed Time: 1094.3258719444275, CPU usage: 0.3, RAM usage: 66.9
